geom,intersection_lat,intersection_lon,year,st_asgeojson,biccol,pedcol,bickill,pedkill,ambiccol,pmbiccol,ampedcol,pmpedcol,ambickill,pmbickill,ampedkill,pmpedkill,street_names,bicinj,pedinj,ambicinj,pmbicinj,ampedinj,pmpedinj
POINT(-122.483292133 37.7595485138),37.75954851,-122.4832921,2015,"{""type"":""Point"",""coordinates"":[-122.483292133,37.7595485138]}",0,1,0,0,0,0,1,0,0,0,0,0,"['25TH AVE', 'KIRKHAM ST']",0,1,0,0,1,0
POINT(-122.483322324 37.744587069),37.74458707,-122.4833223,2012,"{""type"":""Point"",""coordinates"":[-122.483322324,37.744587069]}",0,1,0,0,0,0,0,1,0,0,0,0,"['26TH AVE', 'SANTIAGO ST']",0,1,0,0,0,1
POINT(-122.483423103 37.7614172792),37.76141728,-122.4834231,2008,"{""type"":""Point"",""coordinates"":[-122.483423103,37.7614172792]}",1,0,0,0,0,1,0,0,0,0,0,0,"['25TH AVE', 'JUDAH ST']",1,0,0,1,0,0
POINT(-122.483423103 37.7614172792),37.76141728,-122.4834231,2017,"{""type"":""Point"",""coordinates"":[-122.483423103,37.7614172792]}",1,0,0,0,1,0,0,0,0,0,0,0,"['25TH AVE', 'JUDAH ST']",1,0,1,0,0,0
POINT(-122.483553559 37.7632786283),37.76327863,-122.4835536,2008,"{""type"":""Point"",""coordinates"":[-122.483553559,37.7632786283]}",1,0,0,0,0,1,0,0,0,0,0,0,"['25TH AVE', 'IRVING ST']",1,0,0,1,0,0
POINT(-122.483553559 37.7632786283),37.76327863,-122.4835536,2009,"{""type"":""Point"",""coordinates"":[-122.483553559,37.7632786283]}",0,1,0,0,0,0,1,0,0,0,0,0,"['25TH AVE', 'IRVING ST']",0,1,0,0,1,0
POINT(-122.483553559 37.7632786283),37.76327863,-122.4835536,2010,"{""type"":""Point"",""coordinates"":[-122.483553559,37.7632786283]}",1,0,0,0,0,1,0,0,0,0,0,0,"['25TH AVE', 'IRVING ST']",1,0,0,1,0,0
POINT(-122.48366195 37.7801430596),37.78014306,-122.483662,2007,"{""type"":""Point"",""coordinates"":[-122.48366195,37.7801430596]}",0,1,0,0,0,0,0,1,0,0,0,0,"['24TH AVE', 'GEARY BLVD']",0,1,0,0,0,1
POINT(-122.48366195 37.7801430596),37.78014306,-122.483662,2010,"{""type"":""Point"",""coordinates"":[-122.48366195,37.7801430596]}",0,1,0,0,0,0,0,1,0,0,0,0,"['24TH AVE', 'GEARY BLVD']",0,1,0,0,0,1
POINT(-122.483685437 37.7651601773),37.76516018,-122.4836854,2006,"{""type"":""Point"",""coordinates"":[-122.483685437,37.7651601773]}",0,1,0,1,0,0,0,1,0,0,0,1,"['25TH AVE', 'LINCOLN WAY']",0,0,0,0,0,0
POINT(-122.483775252 37.7343421098),37.73434211,-122.4837753,2007,"{""type"":""Point"",""coordinates"":[-122.483775252,37.7343421098]}",0,1,0,0,0,0,1,0,0,0,0,0,"['FOREST VIEW DR', 'SLOAT BLVD']",0,1,0,0,1,0
POINT(-122.483803727 37.7820766388),37.78207664,-122.4838037,2006,"{""type"":""Point"",""coordinates"":[-122.483803727,37.7820766388]}",0,1,0,0,0,0,0,1,0,0,0,0,"['24TH AVE', 'CLEMENT ST']",0,1,0,0,0,1
POINT(-122.483864395 37.7270195232),37.72701952,-122.4838644,2015,"{""type"":""Point"",""coordinates"":[-122.483864395,37.7270195232]}",1,0,0,0,0,1,0,0,0,0,0,0,"['LAKE MERCED BLVD', 'WINSTON DR']",1,0,0,1,0,0
POINT(-122.483881126 37.7266725137),37.72667251,-122.4838811,2008,"{""type"":""Point"",""coordinates"":[-122.483881126,37.7266725137]}",1,0,0,0,0,1,0,0,0,0,0,0,"['LAKE MERCED BLVD', 'STATE DR']",1,0,0,1,0,0
POINT(-122.483881126 37.7266725137),37.72667251,-122.4838811,2009,"{""type"":""Point"",""coordinates"":[-122.483881126,37.7266725137]}",1,0,0,0,0,1,0,0,0,0,0,0,"['LAKE MERCED BLVD', 'STATE DR']",1,0,0,1,0,0
POINT(-122.483936155 37.7839308682),37.78393087,-122.4839362,2016,"{""type"":""Point"",""coordinates"":[-122.483936155,37.7839308682]}",0,1,0,0,0,0,0,1,0,0,0,0,"['24TH AVE', 'CALIFORNIA ST']",0,1,0,0,0,1
POINT(-122.483973963 37.7539099152),37.75390992,-122.483974,2006,"{""type"":""Point"",""coordinates"":[-122.483973963,37.7539099152]}",0,1,0,0,0,0,0,1,0,0,0,0,"['26TH AVE', 'NORIEGA ST']",0,1,0,0,0,1
POINT(-122.484075358 37.7344153216),37.73441532,-122.4840754,2010,"{""type"":""Point"",""coordinates"":[-122.484075358,37.7344153216]}",0,1,0,1,0,0,0,1,0,0,0,1,"['SLOAT BLVD', 'VALE AVE']",0,0,0,0,0,0
POINT(-122.484194201 37.772569062),37.77256906,-122.4841942,2007,"{""type"":""Point"",""coordinates"":[-122.484194201,37.772569062]}",0,1,0,0,0,0,1,0,0,0,0,0,"['25TH AVE', 'CROSSOVER DR', 'FULTON ST']",0,1,0,0,1,0
POINT(-122.484194201 37.772569062),37.77256906,-122.4841942,2008,"{""type"":""Point"",""coordinates"":[-122.484194201,37.772569062]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'CROSSOVER DR', 'FULTON ST']",0,1,0,0,0,1
POINT(-122.484194201 37.772569062),37.77256906,-122.4841942,2009,"{""type"":""Point"",""coordinates"":[-122.484194201,37.772569062]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'CROSSOVER DR', 'FULTON ST']",0,1,0,0,0,1
POINT(-122.484194201 37.772569062),37.77256906,-122.4841942,2010,"{""type"":""Point"",""coordinates"":[-122.484194201,37.772569062]}",0,1,0,0,0,0,1,0,0,0,0,0,"['25TH AVE', 'CROSSOVER DR', 'FULTON ST']",0,1,0,0,1,0
POINT(-122.484194201 37.772569062),37.77256906,-122.4841942,2012,"{""type"":""Point"",""coordinates"":[-122.484194201,37.772569062]}",1,2,0,0,1,0,2,0,0,0,0,0,"['25TH AVE', 'CROSSOVER DR', 'FULTON ST']",1,2,1,0,2,0
POINT(-122.484194201 37.772569062),37.77256906,-122.4841942,2013,"{""type"":""Point"",""coordinates"":[-122.484194201,37.772569062]}",0,1,0,0,0,0,1,0,0,0,0,0,"['25TH AVE', 'CROSSOVER DR', 'FULTON ST']",0,1,0,0,1,0
POINT(-122.484234473 37.7576365777),37.75763658,-122.4842345,2010,"{""type"":""Point"",""coordinates"":[-122.484234473,37.7576365777]}",0,1,0,0,0,0,0,1,0,0,0,0,"['26TH AVE', 'LAWTON ST']",0,1,0,0,0,1
POINT(-122.484234473 37.7576365777),37.75763658,-122.4842345,2013,"{""type"":""Point"",""coordinates"":[-122.484234473,37.7576365777]}",1,0,0,0,0,1,0,0,0,0,0,0,"['26TH AVE', 'LAWTON ST']",1,0,0,1,0,0
POINT(-122.484236723 37.7112960928),37.71129609,-122.4842367,2008,"{""type"":""Point"",""coordinates"":[-122.484236723,37.7112960928]}",0,1,0,1,0,0,0,1,0,0,0,1,"['LAKE MERCED HILL', 'LAKE MERCED HILL ST']",0,0,0,0,0,0
POINT(-122.484263609 37.7426731119),37.74267311,-122.4842636,2010,"{""type"":""Point"",""coordinates"":[-122.484263609,37.7426731119]}",0,1,0,0,0,0,0,1,0,0,0,0,"['27TH AVE', 'TARAVAL ST']",0,1,0,0,0,1
POINT(-122.484263609 37.7426731119),37.74267311,-122.4842636,2016,"{""type"":""Point"",""coordinates"":[-122.484263609,37.7426731119]}",0,1,0,0,0,0,0,1,0,0,0,0,"['27TH AVE', 'TARAVAL ST']",0,1,0,0,0,1
POINT(-122.48432594 37.7744366627),37.77443666,-122.4843259,2011,"{""type"":""Point"",""coordinates"":[-122.48432594,37.7744366627]}",1,1,0,0,0,1,0,1,0,0,0,0,"['25TH AVE', 'CABRILLO ST']",1,1,0,1,0,1
POINT(-122.48432594 37.7744366627),37.77443666,-122.4843259,2012,"{""type"":""Point"",""coordinates"":[-122.48432594,37.7744366627]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'CABRILLO ST']",0,1,0,0,0,1
POINT(-122.48432594 37.7744366627),37.77443666,-122.4843259,2015,"{""type"":""Point"",""coordinates"":[-122.48432594,37.7744366627]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'CABRILLO ST']",0,1,0,0,0,1
POINT(-122.484365172 37.7595012019),37.7595012,-122.4843652,2015,"{""type"":""Point"",""coordinates"":[-122.484365172,37.7595012019]}",0,1,0,0,0,0,0,1,0,0,0,0,"['26TH AVE', 'KIRKHAM ST']",0,1,0,0,0,1
POINT(-122.484394852 37.7445399104),37.74453991,-122.4843949,2013,"{""type"":""Point"",""coordinates"":[-122.484394852,37.7445399104]}",1,0,0,0,0,1,0,0,0,0,0,0,"['27TH AVE', 'SANTIAGO ST']",1,0,0,1,0,0
POINT(-122.484460652 37.7763021669),37.77630217,-122.4844607,2011,"{""type"":""Point"",""coordinates"":[-122.484460652,37.7763021669]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'BALBOA ST']",0,1,0,0,0,1
POINT(-122.484460652 37.7763021669),37.77630217,-122.4844607,2012,"{""type"":""Point"",""coordinates"":[-122.484460652,37.7763021669]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'BALBOA ST']",0,1,0,0,0,1
POINT(-122.484460652 37.7763021669),37.77630217,-122.4844607,2017,"{""type"":""Point"",""coordinates"":[-122.484460652,37.7763021669]}",0,1,0,0,0,0,1,0,0,0,0,0,"['25TH AVE', 'BALBOA ST']",0,1,0,0,1,0
POINT(-122.484595238 37.7781658349),37.77816583,-122.4845952,2010,"{""type"":""Point"",""coordinates"":[-122.484595238,37.7781658349]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'ANZA ST']",0,1,0,0,0,1
POINT(-122.484595238 37.7781658349),37.77816583,-122.4845952,2012,"{""type"":""Point"",""coordinates"":[-122.484595238,37.7781658349]}",1,0,0,0,0,1,0,0,0,0,0,0,"['25TH AVE', 'ANZA ST']",1,0,0,1,0,0
POINT(-122.484595238 37.7781658349),37.77816583,-122.4845952,2016,"{""type"":""Point"",""coordinates"":[-122.484595238,37.7781658349]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'ANZA ST']",0,1,0,0,0,1
POINT(-122.484626653 37.7632313492),37.76323135,-122.4846267,2007,"{""type"":""Point"",""coordinates"":[-122.484626653,37.7632313492]}",1,0,0,0,0,1,0,0,0,0,0,0,"['26TH AVE', 'IRVING ST']",1,0,0,1,0,0
POINT(-122.484626653 37.7632313492),37.76323135,-122.4846267,2016,"{""type"":""Point"",""coordinates"":[-122.484626653,37.7632313492]}",1,0,0,0,0,1,0,0,0,0,0,0,"['26TH AVE', 'IRVING ST']",1,0,0,1,0,0
POINT(-122.484653785 37.7342299321),37.73422993,-122.4846538,2009,"{""type"":""Point"",""coordinates"":[-122.484653785,37.7342299321]}",1,0,0,0,1,0,0,0,0,0,0,0,"['MEADOWBROOK DR', 'SLOAT BLVD']",1,0,1,0,0,0
POINT(-122.484732261 37.7800925825),37.78009258,-122.4847323,2007,"{""type"":""Point"",""coordinates"":[-122.484732261,37.7800925825]}",0,1,0,1,0,0,1,0,0,0,1,0,"['25TH AVE', 'GEARY BLVD']",0,0,0,0,0,0
POINT(-122.484732261 37.7800925825),37.78009258,-122.4847323,2010,"{""type"":""Point"",""coordinates"":[-122.484732261,37.7800925825]}",0,1,0,0,0,0,1,0,0,0,0,0,"['25TH AVE', 'GEARY BLVD']",0,1,0,0,1,0
POINT(-122.484732261 37.7800925825),37.78009258,-122.4847323,2012,"{""type"":""Point"",""coordinates"":[-122.484732261,37.7800925825]}",1,1,0,0,1,0,1,0,0,0,0,0,"['25TH AVE', 'GEARY BLVD']",1,1,1,0,1,0
POINT(-122.484732261 37.7800925825),37.78009258,-122.4847323,2014,"{""type"":""Point"",""coordinates"":[-122.484732261,37.7800925825]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'GEARY BLVD']",0,1,0,0,0,1
POINT(-122.484732261 37.7800925825),37.78009258,-122.4847323,2016,"{""type"":""Point"",""coordinates"":[-122.484732261,37.7800925825]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'GEARY BLVD']",0,1,0,0,0,1
POINT(-122.484732261 37.7800925825),37.78009258,-122.4847323,2017,"{""type"":""Point"",""coordinates"":[-122.484732261,37.7800925825]}",1,0,0,0,0,1,0,0,0,0,0,0,"['25TH AVE', 'GEARY BLVD']",1,0,0,1,0,0
POINT(-122.484758828 37.7651167507),37.76511675,-122.4847588,2011,"{""type"":""Point"",""coordinates"":[-122.484758828,37.7651167507]}",0,1,0,1,0,0,0,1,0,0,0,1,"['26TH AVE', 'LINCOLN WAY']",0,0,0,0,0,0
POINT(-122.484789411 37.7172994901),37.71729949,-122.4847894,2017,"{""type"":""Point"",""coordinates"":[-122.484789411,37.7172994901]}",1,0,0,0,0,1,0,0,0,0,0,0,"['UNNAMED 112', 'VIDAL DR']",1,0,0,1,0,0
POINT(-122.484874258 37.7820254948),37.78202549,-122.4848743,2009,"{""type"":""Point"",""coordinates"":[-122.484874258,37.7820254948]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'CLEMENT ST']",0,1,0,0,0,1
POINT(-122.484874258 37.7820254948),37.78202549,-122.4848743,2017,"{""type"":""Point"",""coordinates"":[-122.484874258,37.7820254948]}",0,1,0,0,0,0,1,0,0,0,0,0,"['25TH AVE', 'CLEMENT ST']",0,1,0,0,1,0
POINT(-122.485010944 37.7838822356),37.78388224,-122.4850109,2006,"{""type"":""Point"",""coordinates"":[-122.485010944,37.7838822356]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'CALIFORNIA ST']",0,1,0,0,0,1
POINT(-122.485010944 37.7838822356),37.78388224,-122.4850109,2007,"{""type"":""Point"",""coordinates"":[-122.485010944,37.7838822356]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'CALIFORNIA ST']",0,1,0,0,0,1
POINT(-122.485010944 37.7838822356),37.78388224,-122.4850109,2008,"{""type"":""Point"",""coordinates"":[-122.485010944,37.7838822356]}",1,0,0,0,0,1,0,0,0,0,0,0,"['25TH AVE', 'CALIFORNIA ST']",1,0,0,1,0,0
POINT(-122.485010944 37.7838822356),37.78388224,-122.4850109,2009,"{""type"":""Point"",""coordinates"":[-122.485010944,37.7838822356]}",1,0,0,0,0,1,0,0,0,0,0,0,"['25TH AVE', 'CALIFORNIA ST']",1,0,0,1,0,0
POINT(-122.485010944 37.7838822356),37.78388224,-122.4850109,2011,"{""type"":""Point"",""coordinates"":[-122.485010944,37.7838822356]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'CALIFORNIA ST']",0,1,0,0,0,1
POINT(-122.485010944 37.7838822356),37.78388224,-122.4850109,2013,"{""type"":""Point"",""coordinates"":[-122.485010944,37.7838822356]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'CALIFORNIA ST']",0,1,0,0,0,1
POINT(-122.485010944 37.7838822356),37.78388224,-122.4850109,2017,"{""type"":""Point"",""coordinates"":[-122.485010944,37.7838822356]}",0,3,0,0,0,0,1,2,0,0,0,0,"['25TH AVE', 'CALIFORNIA ST']",0,3,0,0,1,2
POINT(-122.485044692 37.7538627554),37.75386276,-122.4850447,2016,"{""type"":""Point"",""coordinates"":[-122.485044692,37.7538627554]}",0,1,0,0,0,0,1,0,0,0,0,0,"['27TH AVE', 'NORIEGA ST']",0,1,0,0,1,0
POINT(-122.485075178 37.723999727),37.72399973,-122.4850752,2006,"{""type"":""Point"",""coordinates"":[-122.485075178,37.723999727]}",0,1,0,0,0,0,0,1,0,0,0,0,"['FONT BLVD', 'LAKE MERCED BLVD']",0,1,0,0,0,1
POINT(-122.485075178 37.723999727),37.72399973,-122.4850752,2008,"{""type"":""Point"",""coordinates"":[-122.485075178,37.723999727]}",1,1,0,0,0,1,0,1,0,0,0,0,"['FONT BLVD', 'LAKE MERCED BLVD']",1,1,0,1,0,1
POINT(-122.485075178 37.723999727),37.72399973,-122.4850752,2017,"{""type"":""Point"",""coordinates"":[-122.485075178,37.723999727]}",0,1,0,1,0,0,0,1,0,0,0,1,"['FONT BLVD', 'LAKE MERCED BLVD']",0,0,0,0,0,0
POINT(-122.48507595 37.7183275907),37.71832759,-122.485076,2006,"{""type"":""Point"",""coordinates"":[-122.48507595,37.7183275907]}",0,1,0,0,0,0,1,0,0,0,0,0,"['HIGUERA AVE', 'LAKE MERCED BLVD']",0,1,0,0,1,0
POINT(-122.48507595 37.7183275907),37.71832759,-122.485076,2010,"{""type"":""Point"",""coordinates"":[-122.48507595,37.7183275907]}",0,1,0,0,0,0,0,1,0,0,0,0,"['HIGUERA AVE', 'LAKE MERCED BLVD']",0,1,0,0,0,1
POINT(-122.485147938 37.78574601),37.78574601,-122.4851479,2006,"{""type"":""Point"",""coordinates"":[-122.485147938,37.78574601]}",1,0,0,0,1,0,0,0,0,0,0,0,"['25TH AVE', 'LAKE ST']",1,0,1,0,0,0
POINT(-122.485147938 37.78574601),37.78574601,-122.4851479,2010,"{""type"":""Point"",""coordinates"":[-122.485147938,37.78574601]}",1,0,0,0,1,0,0,0,0,0,0,0,"['25TH AVE', 'LAKE ST']",1,0,1,0,0,0
POINT(-122.485147938 37.78574601),37.78574601,-122.4851479,2012,"{""type"":""Point"",""coordinates"":[-122.485147938,37.78574601]}",1,0,0,0,0,1,0,0,0,0,0,0,"['25TH AVE', 'LAKE ST']",1,0,0,1,0,0
POINT(-122.485206502 37.7889334398),37.78893344,-122.4852065,2014,"{""type"":""Point"",""coordinates"":[-122.485206502,37.7889334398]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'SEACLIFF AVE']",0,1,0,0,0,1
POINT(-122.485228935 37.7146945128),37.71469451,-122.4852289,2007,"{""type"":""Point"",""coordinates"":[-122.485228935,37.7146945128]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BROTHERHOOD WAY', 'LAKE MERCED BLVD']",0,1,0,0,0,1
POINT(-122.485228935 37.7146945128),37.71469451,-122.4852289,2014,"{""type"":""Point"",""coordinates"":[-122.485228935,37.7146945128]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BROTHERHOOD WAY', 'LAKE MERCED BLVD']",1,0,0,1,0,0
POINT(-122.485262025 37.7725204198),37.77252042,-122.485262,2016,"{""type"":""Point"",""coordinates"":[-122.485262025,37.7725204198]}",0,1,0,0,0,0,1,0,0,0,0,0,"['26TH AVE', 'FULTON ST']",0,1,0,0,1,0
POINT(-122.485283462 37.7876118381),37.78761184,-122.4852835,2009,"{""type"":""Point"",""coordinates"":[-122.485283462,37.7876118381]}",0,2,0,0,0,0,0,2,0,0,0,0,"['25TH AVE', 'EL CAMINO DEL MAR']",0,2,0,0,0,2
POINT(-122.485283462 37.7876118381),37.78761184,-122.4852835,2014,"{""type"":""Point"",""coordinates"":[-122.485283462,37.7876118381]}",0,1,0,0,0,0,0,1,0,0,0,0,"['25TH AVE', 'EL CAMINO DEL MAR']",0,1,0,0,0,1
POINT(-122.485283462 37.7876118381),37.78761184,-122.4852835,2017,"{""type"":""Point"",""coordinates"":[-122.485283462,37.7876118381]}",0,1,0,0,0,0,1,0,0,0,0,0,"['25TH AVE', 'EL CAMINO DEL MAR']",0,1,0,0,1,0
POINT(-122.485335463 37.7426259727),37.74262597,-122.4853355,2008,"{""type"":""Point"",""coordinates"":[-122.485335463,37.7426259727]}",0,1,0,0,0,0,1,0,0,0,0,0,"['28TH AVE', 'TARAVAL ST']",0,1,0,0,1,0
POINT(-122.485335463 37.7426259727),37.74262597,-122.4853355,2010,"{""type"":""Point"",""coordinates"":[-122.485335463,37.7426259727]}",0,3,0,0,0,0,1,2,0,0,0,0,"['28TH AVE', 'TARAVAL ST']",0,3,0,0,1,2
POINT(-122.485335463 37.7426259727),37.74262597,-122.4853355,2016,"{""type"":""Point"",""coordinates"":[-122.485335463,37.7426259727]}",0,1,0,0,0,0,0,1,0,0,0,0,"['28TH AVE', 'TARAVAL ST']",0,1,0,0,0,1
POINT(-122.485395062 37.7322769221),37.73227692,-122.4853951,2017,"{""type"":""Point"",""coordinates"":[-122.485395062,37.7322769221]}",0,1,0,0,0,0,0,1,0,0,0,0,"['OCEAN AVE', 'SYLVAN DR']",0,1,0,0,0,1
POINT(-122.485411034 37.7683553518),37.76835535,-122.485411,2010,"{""type"":""Point"",""coordinates"":[-122.485411034,37.7683553518]}",0,1,0,0,0,0,0,1,0,0,0,0,"['MIDDLE WEST DR', 'OVERLOOK DR']",0,1,0,0,0,1
POINT(-122.485437354 37.759453919),37.75945392,-122.4854374,2016,"{""type"":""Point"",""coordinates"":[-122.485437354,37.759453919]}",0,1,0,0,0,0,0,1,0,0,0,0,"['27TH AVE', 'KIRKHAM ST']",0,1,0,0,0,1
POINT(-122.485568386 37.7613228225),37.76132282,-122.4855684,2009,"{""type"":""Point"",""coordinates"":[-122.485568386,37.7613228225]}",0,1,0,0,0,0,0,1,0,0,0,0,"['27TH AVE', 'JUDAH ST']",0,1,0,0,0,1
POINT(-122.485667402 37.7781172481),37.77811725,-122.4856674,2010,"{""type"":""Point"",""coordinates"":[-122.485667402,37.7781172481]}",0,1,0,0,0,0,0,1,0,0,0,0,"['26TH AVE', 'ANZA ST']",0,1,0,0,0,1
POINT(-122.485667402 37.7781172481),37.77811725,-122.4856674,2012,"{""type"":""Point"",""coordinates"":[-122.485667402,37.7781172481]}",1,0,0,0,0,1,0,0,0,0,0,0,"['26TH AVE', 'ANZA ST']",1,0,0,1,0,0
POINT(-122.485807576 37.7800379532),37.78003795,-122.4858076,2008,"{""type"":""Point"",""coordinates"":[-122.485807576,37.7800379532]}",0,1,0,0,0,0,1,0,0,0,0,0,"['26TH AVE', 'GEARY BLVD']",0,1,0,0,1,0
POINT(-122.485807576 37.7800379532),37.78003795,-122.4858076,2011,"{""type"":""Point"",""coordinates"":[-122.485807576,37.7800379532]}",1,1,0,0,0,1,0,1,0,0,0,0,"['26TH AVE', 'GEARY BLVD']",1,1,0,1,0,1
POINT(-122.485807576 37.7800379532),37.78003795,-122.4858076,2012,"{""type"":""Point"",""coordinates"":[-122.485807576,37.7800379532]}",0,2,0,0,0,0,0,2,0,0,0,0,"['26TH AVE', 'GEARY BLVD']",0,2,0,0,0,2
POINT(-122.485807576 37.7800379532),37.78003795,-122.4858076,2015,"{""type"":""Point"",""coordinates"":[-122.485807576,37.7800379532]}",0,1,0,1,0,0,1,0,0,0,1,0,"['26TH AVE', 'GEARY BLVD']",0,0,0,0,0,0
POINT(-122.485831031 37.7650686099),37.76506861,-122.485831,2011,"{""type"":""Point"",""coordinates"":[-122.485831031,37.7650686099]}",0,1,0,0,0,0,0,1,0,0,0,0,"['27TH AVE', 'LINCOLN WAY']",0,1,0,0,0,1
POINT(-122.485933093 37.7342468356),37.73424684,-122.4859331,2012,"{""type"":""Point"",""coordinates"":[-122.485933093,37.7342468356]}",0,1,0,0,0,0,1,0,0,0,0,0,"['EL MIRASOL PL', 'SLOAT BLVD']",0,1,0,0,1,0
POINT(-122.485945328 37.7819746204),37.78197462,-122.4859453,2009,"{""type"":""Point"",""coordinates"":[-122.485945328,37.7819746204]}",1,0,0,0,0,1,0,0,0,0,0,0,"['26TH AVE', 'CLEMENT ST']",1,0,0,1,0,0
POINT(-122.485945328 37.7819746204),37.78197462,-122.4859453,2011,"{""type"":""Point"",""coordinates"":[-122.485945328,37.7819746204]}",1,0,0,0,0,1,0,0,0,0,0,0,"['26TH AVE', 'CLEMENT ST']",1,0,0,1,0,0
POINT(-122.485988182 37.7519507955),37.7519508,-122.4859882,2006,"{""type"":""Point"",""coordinates"":[-122.485988182,37.7519507955]}",0,1,0,0,0,0,1,0,0,0,0,0,"['28TH AVE', 'ORTEGA ST']",0,1,0,0,1,0
POINT(-122.485988182 37.7519507955),37.7519508,-122.4859882,2008,"{""type"":""Point"",""coordinates"":[-122.485988182,37.7519507955]}",0,1,0,0,0,0,0,1,0,0,0,0,"['28TH AVE', 'ORTEGA ST']",0,1,0,0,0,1
POINT(-122.486223795 37.7856971289),37.78569713,-122.4862238,2011,"{""type"":""Point"",""coordinates"":[-122.486223795,37.7856971289]}",0,1,0,0,0,0,1,0,0,0,0,0,"['26TH AVE', 'LAKE ST']",0,1,0,0,1,0
POINT(-122.486358957 37.7875617015),37.7875617,-122.486359,2015,"{""type"":""Point"",""coordinates"":[-122.486358957,37.7875617015]}",1,0,0,0,1,0,0,0,0,0,0,0,"['26TH AVE', 'EL CAMINO DEL MAR']",1,0,1,0,0,0
POINT(-122.486407892 37.7425787987),37.7425788,-122.4864079,2010,"{""type"":""Point"",""coordinates"":[-122.486407892,37.7425787987]}",1,1,0,0,0,1,0,1,0,0,0,0,"['29TH AVE', 'TARAVAL ST']",1,1,0,1,0,1
POINT(-122.486407892 37.7425787987),37.7425788,-122.4864079,2012,"{""type"":""Point"",""coordinates"":[-122.486407892,37.7425787987]}",0,1,0,0,0,0,0,1,0,0,0,0,"['29TH AVE', 'TARAVAL ST']",0,1,0,0,0,1
POINT(-122.486407892 37.7425787987),37.7425788,-122.4864079,2013,"{""type"":""Point"",""coordinates"":[-122.486407892,37.7425787987]}",0,1,0,0,0,0,0,1,0,0,0,0,"['29TH AVE', 'TARAVAL ST']",0,1,0,0,0,1
POINT(-122.486407892 37.7425787987),37.7425788,-122.4864079,2015,"{""type"":""Point"",""coordinates"":[-122.486407892,37.7425787987]}",0,1,0,0,0,0,0,1,0,0,0,0,"['29TH AVE', 'TARAVAL ST']",0,1,0,0,0,1
POINT(-122.486468648 37.7743387733),37.77433877,-122.4864686,2009,"{""type"":""Point"",""coordinates"":[-122.486468648,37.7743387733]}",1,0,0,0,0,1,0,0,0,0,0,0,"['27TH AVE', 'CABRILLO ST']",1,0,0,1,0,0
POINT(-122.486552073 37.7295850106),37.72958501,-122.4865521,2007,"{""type"":""Point"",""coordinates"":[-122.486552073,37.7295850106]}",0,1,0,0,0,0,0,1,0,0,0,0,"['LAKE MERCED BLVD', 'MIDDLEFIELD DR']",0,1,0,0,0,1
POINT(-122.486552073 37.7295850106),37.72958501,-122.4865521,2008,"{""type"":""Point"",""coordinates"":[-122.486552073,37.7295850106]}",1,1,0,0,0,1,0,1,0,0,0,0,"['LAKE MERCED BLVD', 'MIDDLEFIELD DR']",1,1,0,1,0,1
POINT(-122.486603081 37.7762037517),37.77620375,-122.4866031,2012,"{""type"":""Point"",""coordinates"":[-122.486603081,37.7762037517]}",0,1,0,0,0,0,0,1,0,0,0,0,"['27TH AVE', 'BALBOA ST']",0,1,0,0,0,1
POINT(-122.486639897 37.7612756287),37.76127563,-122.4866399,2014,"{""type"":""Point"",""coordinates"":[-122.486639897,37.7612756287]}",0,1,0,0,0,0,0,1,0,0,0,0,"['28TH AVE', 'JUDAH ST']",0,1,0,0,0,1
POINT(-122.486639897 37.7612756287),37.76127563,-122.4866399,2015,"{""type"":""Point"",""coordinates"":[-122.486639897,37.7612756287]}",0,1,0,0,0,0,0,1,0,0,0,0,"['28TH AVE', 'JUDAH ST']",0,1,0,0,0,1
POINT(-122.486878047 37.7799935399),37.77999354,-122.486878,2007,"{""type"":""Point"",""coordinates"":[-122.486878047,37.7799935399]}",1,1,0,0,0,1,0,1,0,0,0,0,"['27TH AVE', 'GEARY BLVD']",1,1,0,1,0,1
